ID,COUNTY,countyname,state,population,counts.sum,region,region2,indices.avg,counts.sum,voc.indices.avg,soc.indices.avg,metal.indices.avg,dbp.indices.avg,pfas.indices.avg,horm.indices.avg,indices.sum,countynamenospace
1371,37139,PASQUOTANK,NC,39981,184,South Atlantic,South-East,0.342210576,184,0,0,0.946461532,1.666049738,0,0,8.897474981,PASQUOTANK
1372,37141,PENDER,NC,55334,184,South Atlantic,South-East,0.317450523,184,0,1.728567108,0.481339532,2.217483944,0,0,8.253713606,PENDER
1373,37143,PERQUIMANS,NC,13601,140,South Atlantic,South-East,0.108143883,140,0,0,0.504671454,0,0,0,3.028028724,PERQUIMANS
1374,37145,PERSON,NC,39276,224,South Atlantic,South-East,0.259021089,224,0,0,0.693638944,1.277609214,0,0,5.439442877,PERSON
1375,37147,PITT,NC,174263,9230,South Atlantic,South-East,0.322350949,9230,0.13397887,0.516629796,0.954076928,2,0.016151669,0,10.6375813,PITT
1376,37149,POLK,NC,20411,112,South Atlantic,South-East,0.076664283,112,0,0,0.249334433,0.113943352,0,0,1.609949951,POLK
1377,37151,RANDOLPH,NC,142577,336,South Atlantic,South-East,0.345108258,336,0,0,0.871014019,2.021189299,0,0,7.247273415,RANDOLPH
1378,37153,RICHMOND,NC,46405,448,South Atlantic,South-East,0.386668903,448,0.058319995,1.234083206,0.864614865,1.290034611,0,0,8.120046971,RICHMOND
1379,37155,ROBESON,NC,134841,868,South Atlantic,South-East,0.213581961,868,0.007031146,0,0.754118976,1.40636302,0,0,5.980294898,ROBESON
1380,37157,ROCKINGHAM,NC,91878,506,South Atlantic,South-East,0.271097885,506,0.016277622,0,0.665964876,1.07419453,0,0,7.048544997,ROCKINGHAM
1381,37159,ROWAN,NC,138323,3432,South Atlantic,South-East,0.629119322,3432,0.080610204,0.477121255,1.83460117,1.574031268,0,0,16.35710237,ROWAN
1382,37161,RUTHERFORD,NC,66956,336,South Atlantic,South-East,0.230511106,336,0,0,0.553703216,1.51851394,0,0,4.840733235,RUTHERFORD
1383,37163,SAMPSON,NC,64150,280,South Atlantic,South-East,0.129247374,280,0,0,0.452365808,0,0,0,2.714194849,SAMPSON
1384,37165,SCOTLAND,NC,36025,924,South Atlantic,South-East,0.284792208,924,0.050035431,1.234083206,0.770753518,1.765329479,0,0,7.974181811,SCOTLAND
1385,37167,STANLY,NC,60635,548,South Atlantic,South-East,0.285213614,548,0,0.756961951,0.750176696,1.419955748,0,0,9.412049271,STANLY
1386,37169,STOKES,NC,46588,336,South Atlantic,South-East,0.266870467,336,0,0,0.664110801,1.619615006,0,0,5.604279812,STOKES
1387,37171,SURRY,NC,73050,368,South Atlantic,South-East,0.253705657,368,0,0,0.664110801,1.619615006,0,0,6.596347072,SURRY
1388,37179,UNION,NC,212756,2072,South Atlantic,South-East,0.23004406,2072,0,0.586265724,0.7391687,1.419955748,0,0,6.44123367,UNION
1389,37181,VANCE,NC,44808,784,South Atlantic,South-East,0.248691976,784,0,0,0.693638944,1.06069784,0,0,5.222531503,VANCE
1390,37183,WAKE,NC,974289,12944,South Atlantic,South-East,0.662774614,12944,0.193168931,1.903089987,2.109074604,2.301029996,0.239888782,0,21.87156226,WAKE
1391,37185,WARREN,NC,20575,1264,South Atlantic,South-East,0.253096725,1264,0,0,0.693638944,1.350346887,0,0,6.580514863,WARREN
1392,37187,WASHINGTON,NC,12722,168,South Atlantic,South-East,0.144406154,168,0,0,0.505421538,0,0,0,3.032529225,WASHINGTON
1393,37189,WATAUGA,NC,52372,674,South Atlantic,South-East,0.270719678,674,0.043004285,0,0.654194894,1.281033367,0,0,7.038711641,WATAUGA
1394,37191,WAYNE,NC,124583,938,South Atlantic,South-East,0.241620983,938,0,0.516629796,0.713379129,1.968482949,0,0,6.765387519,WAYNE
1395,37193,WILKES,NC,69023,4188,South Atlantic,South-East,0.507643378,4188,0.080610204,0.477121255,1.598539436,1.574031268,0,0,13.19872783,WILKES
1396,37195,WILSON,NC,81667,1352,South Atlantic,South-East,0.300887928,1352,0.13397887,0.516629796,0.793321781,2,0.016151669,0,9.929301613,WILSON
1397,37197,YADKIN,NC,38038,3052,South Atlantic,South-East,0.581269551,3052,0.080610204,0.477121255,1.598539436,1.574031268,0,0,12.20666057,YADKIN
1398,38013,BURKE,ND,2306,14,West North Central,Mid-West,0,14,0,0,0,0,0,0,0,BURKE
1399,38015,BURLEIGH,ND,88457,140,West North Central,Mid-West,0.237180269,140,0,0,1.106841256,0,0,0,6.641047538,BURLEIGH
1400,38017,CASS,ND,162829,434,West North Central,Mid-West,0.368168777,434,0,0,1.288590718,0,0,0,7.731544309,CASS
1401,38025,DUNN,ND,4162,112,West North Central,Mid-West,0.276741667,112,0,0,0.968595835,0,0,0,5.811575007,DUNN
1402,38029,EMMONS,ND,3486,28,West North Central,Mid-West,0,28,0,0,0,0,0,0,0,EMMONS
1403,38035,GRAND FORKS,ND,69179,112,West North Central,Mid-West,0.252805712,112,0,0,0.884819993,0,0,0,5.308919956,GRAND-FORKS
1404,38037,GRANT,ND,2377,172,West North Central,Mid-West,0.172698461,172,0,0,0.92049299,0,0,0,5.6990492,GRANT
1405,38047,LOGAN,ND,1946,72,West North Central,Mid-West,0.320609375,72,0,0,0.640253691,1.636989102,0,0,8.335843742,LOGAN
1406,38057,MERCER,ND,8592,216,West North Central,Mid-West,0.253354846,216,0,0,0.972146278,0,0,0,6.587226001,MERCER
1407,38059,MORTON,ND,28990,256,West North Central,Mid-West,0.228755098,256,0,0,0.96192355,0,0,0,5.947632559,MORTON
1408,38061,MOUNTRAIL,ND,9376,14,West North Central,Mid-West,0,14,0,0,0,0,0,0,0,MOUNTRAIL
1409,38065,OLIVER,ND,1874,72,West North Central,Mid-West,0.244399303,72,0,0,0.933338922,0,0,0,6.354381867,OLIVER
1410,38075,RENVILLE,ND,2608,14,West North Central,Mid-West,0,14,0,0,0,0,0,0,0,RENVILLE
1411,38085,SIOUX,ND,4430,28,West North Central,Mid-West,0,28,0,0,0,0,0,0,0,SIOUX
1412,38089,STARK,ND,28212,112,West North Central,Mid-West,0.276741667,112,0,0,0.968595835,0,0,0,5.811575007,STARK
1413,38093,STUTSMAN,ND,21120,56,West North Central,Mid-West,0.351311161,56,0,0,1.229589064,0,0,0,7.377534386,STUTSMAN
1414,38101,WARD,ND,67990,182,West North Central,Mid-West,0.280305378,182,0.017848391,0,1.287268643,0,0,0,7.848550595,WARD
1415,38105,WILLIAMS,ND,29595,112,West North Central,Mid-West,0.293217024,112,0,0,1.026259583,0,0,0,6.157557497,WILLIAMS
1416,39001,ADAMS,OH,28105,112,East North Central,Mid-West,0.211639918,112,0,0.552841969,0.648599383,0,0,0,4.444438269,ADAMS
1417,39003,ALLEN,OH,105298,210,East North Central,Mid-West,0.450326444,210,0,0,1.265464908,1.812913357,0.00852542,0,9.456855327,ALLEN
1418,39005,ASHLAND,OH,53043,128,East North Central,Mid-West,0.274242287,128,0,0.374486486,0.935351113,1.143706309,0,0,7.130299471,ASHLAND
1419,39007,ASHTABULA,OH,99811,432,East North Central,Mid-West,0.314173146,432,0.046765562,0,0.819682435,1.352182518,0,0,6.597636061,ASHTABULA
1420,39009,ATHENS,OH,64681,152,East North Central,Mid-West,0.154721095,152,0,0.004935218,0.721209242,0,0,0,4.332190668,ATHENS
1421,39011,AUGLAIZE,OH,45920,378,East North Central,Mid-West,0.520826179,378,0,0,1.51221398,1.812913357,0.00852542,0,10.93734976,AUGLAIZE
1422,39013,BELMONT,OH,69571,168,East North Central,Mid-West,0.222321645,168,0,0.359021943,0.977664019,0,0,0,6.225006057,BELMONT
1423,39015,BROWN,OH,44264,438,East North Central,Mid-West,0.282912423,438,0,0.646263654,0.912447343,1.638489257,0,0,9.336109959,BROWN
1424,39017,BUTLER,OH,371272,3499,East North Central,Mid-West,0.328528059,3499,0.068160179,1.260715194,1.070919911,1.035429738,0,0,9.198785653,BUTLER
1425,39019,CARROLL,OH,28275,14,East North Central,Mid-West,0,14,0,0,0,0,0,0,0,CARROLL
1426,39021,CHAMPAIGN,OH,39455,366,East North Central,Mid-West,0.25105619,366,0.00776538,0,1.098578093,1.376576957,0,0,8.284854266,CHAMPAIGN
1427,39023,CLARK,OH,136167,618,East North Central,Mid-West,0.257596481,618,0.00776538,0,1.042084363,1.795880017,0,0,8.500683866,CLARK
1428,39025,CLERMONT,OH,200218,490,East North Central,Mid-West,0.276825501,490,0.090974585,0.646263654,0.804923172,1.638489257,0,0,7.751114039,CLERMONT
1429,39027,CLINTON,OH,41945,378,East North Central,Mid-West,0.396498276,378,0,0,1.166177655,1.329397879,0,0,8.326463806,CLINTON
1430,39029,COLUMBIANA,OH,105893,448,East North Central,Mid-West,0.406570691,448,0,0.756961951,1.012955196,1.703291378,0,0,8.537984508,COLUMBIANA
1431,39031,COSHOCTON,OH,36760,51,East North Central,Mid-West,0.201323043,51,0,0.057991947,0.694965326,0,0,0,4.227783901,COSHOCTON
1432,39033,CRAWFORD,OH,42808,408,East North Central,Mid-West,0.488668563,408,0,1.330993219,1.576785989,1.322219295,0,0,12.70538263,CRAWFORD
1433,39035,CUYAHOGA,OH,1263154,26219,East North Central,Mid-West,0.343938749,26219,0.128948194,0.109144469,1.138119776,1.459392488,0.166666667,0.029159998,11.34997872,CUYAHOGA
1434,39037,DARKE,OH,52376,112,East North Central,Mid-West,0.268735504,112,0,0,0.940574266,0,0,0,5.643445594,DARKE
1435,39039,DEFIANCE,OH,38532,272,East North Central,Mid-West,0.348033923,272,0,0.196294645,1.27356712,1.120573931,0,0,9.048882005,DEFIANCE
1436,39041,DELAWARE,OH,184979,728,East North Central,Mid-West,0.373091199,728,0,0,1.404227379,2.021189299,0,0,10.44655357,DELAWARE
1437,39043,ERIE,OH,76048,837,East North Central,Mid-West,0.273173708,837,0,0,1.192614031,1.07371835,0,0,9.014732368,ERIE
1438,39045,FAIRFIELD,OH,148867,434,East North Central,Mid-West,0.392466156,434,0,0.686380877,1.091017003,1.00930639,0,0,8.241789283,FAIRFIELD
1439,39047,FAYETTE,OH,28800,240,East North Central,Mid-West,0.315698094,240,0,0.319433256,1.022441639,0.919138262,0,0,8.208150447,FAYETTE
1440,39049,FRANKLIN,OH,1212263,938,East North Central,Mid-West,0.32218524,938,0,0.234083206,1.253321964,1.267171728,0,0,9.021186716,FRANKLIN
1441,39051,FULTON,OH,42488,647,East North Central,Mid-West,0.333899282,647,0.007993058,0.147013448,1.188964397,1.229685681,0,0,8.681381333,FULTON
1442,39053,GALLIA,OH,30621,56,East North Central,Mid-West,0.206701497,56,0,0,0.496155488,1.35434762,0.001575149,0,4.340731443,GALLIA
1443,39055,GEAUGA,OH,93972,1662,East North Central,Mid-West,0.320412955,1662,0.175713756,0,1.14021161,1.459392488,0,0.029159998,10.57362752,GEAUGA
1444,39057,GREENE,OH,163204,1024,East North Central,Mid-West,0.369665661,1024,0.028868492,1.477121255,1.128085681,1.795880017,0.259572001,0,12.19896681,GREENE
1445,39059,GUERNSEY,OH,39636,168,East North Central,Mid-West,0.178851913,168,0,0,0.834642261,0,0,0,5.007853566,GUERNSEY
1446,39061,HAMILTON,OH,804520,2316,East North Central,Mid-West,0.311392127,2316,0.159134765,1.260715194,1.057496522,0.954242509,0,0,10.27594018,HAMILTON
1447,39063,HANCOCK,OH,75773,368,East North Central,Mid-West,0.404077524,368,0,0,1.230590568,1.778079948,0,0,10.50601563,HANCOCK
1448,39067,HARRISON,OH,15622,56,East North Central,Mid-West,0.29642886,56,0,0.359021943,0.977664019,0,0,0,6.225006057,HARRISON
1449,39069,HENRY,OH,28092,776,East North Central,Mid-West,0.313013296,776,0,0.196294645,1.12181107,1.120573931,0,0,8.138345706,HENRY
1450,39071,HIGHLAND,OH,43299,272,East North Central,Mid-West,0.255986465,272,0,0,0.846495851,0,0,0,6.6556481,HIGHLAND
1451,39073,HOCKING,OH,28665,98,East North Central,Mid-West,0.191438256,98,0,0.057991947,0.660368573,0,0,0,4.020203386,HOCKING
1452,39077,HURON,OH,58889,480,East North Central,Mid-West,0.267939647,480,0,0,1.188089382,1.157169561,0,0,8.842008352,HURON
1453,39079,JACKSON,OH,32783,282,East North Central,Mid-West,0.324658451,282,0,0.359021943,0.854143462,1.451381878,0,0,8.441119727,JACKSON
1454,39081,JEFFERSON,OH,67964,224,East North Central,Mid-West,0.2437896,224,0,0,0.680937225,1.033958252,0,0,5.1195816,JEFFERSON
1455,39083,KNOX,OH,60810,128,East North Central,Mid-West,0.324192462,128,0,0,0.841196247,1.320705937,0,0,8.429004018,KNOX
1456,39085,LAKE,OH,229857,1323,East North Central,Mid-West,0.232520869,1323,0.046765562,0,0.81605334,1.08278537,0,0.029159998,6.51058433,LAKE
1457,39087,LAWRENCE,OH,61917,364,East North Central,Mid-West,0.27384976,364,0.10405054,0.828567836,0.658687985,0.241795431,0,0,5.750844956,LAWRENCE
1458,39089,LICKING,OH,168375,776,East North Central,Mid-West,0.395965801,776,0,0.319433256,1.449984049,1.00930639,0,0,10.29511084,LICKING
1459,39091,LOGAN,OH,45481,240,East North Central,Mid-West,0.280815102,240,0.049850507,0.299008933,1.090595237,1.812913357,0,0,9.266898352,LOGAN
1460,39093,LORAIN,OH,302827,1035,East North Central,Mid-West,0.20759785,1035,0,0,0.873214661,0.573451822,0,0,5.812739786,LORAIN
1461,39095,LUCAS,OH,436393,612,East North Central,Mid-West,0.219404085,612,0,0.147013448,1.018901489,0.889301703,0,0,7.240334793,LUCAS
1462,39097,MADISON,OH,43277,56,East North Central,Mid-West,0.224879641,56,0,0.319433256,0.580650157,0.919138262,0,0,4.722472463,MADISON
1463,39099,MAHONING,OH,233869,692,East North Central,Mid-West,0.261802459,692,0,0,1.131498015,1.243038049,0.021722295,0,8.639481161,MAHONING
1464,39101,MARION,OH,65905,296,East North Central,Mid-West,0.487093232,296,0,1.330993219,1.569959555,1.322219295,0,0,12.66442403,MARION
1465,39103,MEDINA,OH,174915,1570,East North Central,Mid-West,0.280022937,1570,0,0,1.107560677,1.545307116,0,0.029159998,9.240756923,MEDINA
1466,39105,MEIGS,OH,23496,56,East North Central,Mid-West,0.133213612,56,0,0,0.466247644,0,0,0,2.797485862,MEIGS
1467,39107,MERCER,OH,40784,168,East North Central,Mid-West,0.494194001,168,0,0,1.485946004,1.462397998,0,0,10.37807402,MERCER
1468,39109,MIAMI,OH,103439,604,East North Central,Mid-West,0.253274736,604,0.007993058,0.359021943,1.058375041,1.342422681,0,0,8.358066274,MIAMI
1469,39111,MONROE,OH,14585,84,East North Central,Mid-West,0,84,0,0,0,0,0,0,0,MONROE
1470,39113,MONTGOMERY,OH,535846,1246,East North Central,Mid-West,0.374256728,1246,0.046716882,1.477121255,0.96253238,1.342422681,0.259572001,0,10.4791884,MONTGOMERY
1471,39115,MORGAN,OH,14904,127,East North Central,Mid-West,0.3278079,127,0,0.43078892,0.607005826,1.319237265,0,0,8.523005389,MORGAN
1472,39117,MORROW,OH,35033,268,East North Central,Mid-West,0.3409568,268,0,0,1.311624645,1.320705937,0,0,11.25157441,MORROW
1473,39119,MUSKINGUM,OH,85231,576,East North Central,Mid-West,0.340183699,576,0,0.43078892,1.178109319,1.078864457,0,0,8.844776187,MUSKINGUM
1474,39121,NOBLE,OH,14628,28,East North Central,Mid-West,0,28,0,0,0,0,0,0,0,NOBLE
1475,39123,OTTAWA,OH,41153,522,East North Central,Mid-West,0.370819725,522,0,0,1.319985747,1.290034611,0,0,9.641312856,OTTAWA
1476,39125,PAULDING,OH,19254,56,East North Central,Mid-West,0.362579842,56,0,0.196294645,1.049551352,1.120573931,0,0,7.614176689,PAULDING
1477,39129,PICKAWAY,OH,56304,168,East North Central,Mid-West,0.321879577,168,0,0.686380877,0.858991998,0.919138262,0,0,6.759471127,PICKAWAY
1478,39131,PIKE,OH,28367,394,East North Central,Mid-West,0.367013528,394,0,0.359021943,1.037682128,1.451381878,0,0,9.542351725,PIKE
1479,39133,PORTAGE,OH,163862,1795,East North Central,Mid-West,0.332929523,1795,0,0,1.124134856,1.606381365,0,0.029159998,10.98667425,PORTAGE
1480,39135,PREBLE,OH,41732,56,East North Central,Mid-West,0.174245648,56,0,0,0.609859768,0,0,0,3.659158607,PREBLE
1481,39137,PUTNAM,OH,34088,144,East North Central,Mid-West,0.349394024,144,0,0,0.993628732,1.778079948,0,0,9.084244614,PUTNAM
1482,39139,RICHLAND,OH,121773,352,East North Central,Mid-West,0.434153859,352,0,0.374486486,1.255281219,1.320705937,0,0,11.28800034,RICHLAND
1483,39141,ROSS,OH,77910,466,East North Central,Mid-West,0.370964793,466,0,0.359021943,1.054804278,1.451381878,0,0,9.645084622,ROSS
1484,39143,SANDUSKY,OH,60098,600,East North Central,Mid-West,0.264873295,600,0,0,1.325914815,0,0,0,8.740818722,SANDUSKY
1485,39145,SCIOTO,OH,78153,686,East North Central,Mid-West,0.40461444,686,0.10405054,0.828567836,0.917901122,1.432574881,0,0,8.496903231,SCIOTO
1486,39147,SENECA,OH,55914,684,East North Central,Mid-West,0.338219082,684,0,0,1.536455054,1.157169561,0,0,11.16122972,SENECA
1487,39149,SHELBY,OH,49192,422,East North Central,Mid-West,0.300521191,422,0,0,1.306972476,1.812913357,0,0,9.917199303,SHELBY
1488,39151,STARK,OH,375432,434,East North Central,Mid-West,0.246268203,434,0.074696964,0.535113202,0.781640235,1.147676324,0,0,6.89550968,STARK
1489,39153,SUMMIT,OH,541824,4353,East North Central,Mid-West,0.343306814,4353,0,0,1.177202204,1.630427875,0,0.029159998,11.32912485,SUMMIT
1490,39155,TRUMBULL,OH,206442,768,East North Central,Mid-West,0.286019804,768,0,0,1.015277826,1.245512668,0,0,7.436514904,TRUMBULL
1491,39157,TUSCARAWAS,OH,92672,112,East North Central,Mid-West,0.231223626,112,0,0.602059991,0.70893936,0,0,0,4.85569615,TUSCARAWAS
1492,39159,UNION,OH,53306,700,East North Central,Mid-West,0.42584553,700,0,1.330993219,1.428582051,2.021189299,0,0,11.92367483,UNION
1493,39161,VAN WERT,OH,28459,112,East North Central,Mid-West,0.232310562,112,0,0,0.813086966,0,0,0,4.878521796,VAN-WERT
1494,39165,WARREN,OH,219169,2099,East North Central,Mid-West,0.340445299,2099,0.137740147,1.041392685,1.082581033,1.031408464,0,0,9.532468376,WARREN
1495,39167,WASHINGTON,OH,61310,211,East North Central,Mid-West,0.292544459,211,0,0.234083206,0.828283737,1.319237265,0,0,9.653967137,WASHINGTON
1496,39169,WAYNE,OH,115071,296,East North Central,Mid-West,0.233255038,296,0,0,0.753220645,1.545307116,0,0,6.064630984,WAYNE
1497,39171,WILLIAMS,OH,37500,343,East North Central,Mid-West,0.369125655,343,0.007993058,0.196294645,1.333398478,1.229685681,0,0,9.597267017,WILLIAMS
1498,39173,WOOD,OH,129264,892,East North Central,Mid-West,0.327035514,892,0.025926613,0.109144469,1.229844832,1.778079948,0,0,10.79217198,WOOD
1499,39175,WYANDOT,OH,22447,72,East North Central,Mid-West,0.287540407,72,0,0,0.927062851,1.322219295,0,0,7.476050584,WYANDOT
1500,40005,ATOKA,OK,13898,144,West South Central,South-West,0.227426065,144,0,0,0.4789836,0.23299611,0,0,5.913077682,ATOKA
1501,40013,BRYAN,OK,44244,112,West South Central,South-West,0.25438712,112,0,0,0.654248169,1.416640507,0,0,5.342129523,BRYAN
1502,40015,CADDO,OK,29594,14,West South Central,South-West,0.020875434,14,0,0,0,0,0,0.020875434,0.146128036,CADDO
1503,40017,CANADIAN,OK,126123,359,West South Central,South-West,0.472784485,359,0,0,2.02409065,1.093421685,0,0,13.23796558,CANADIAN
1504,40019,CARTER,OK,48491,4615,West South Central,South-West,0.451411149,4615,0,0,1.237121547,2.056904851,0,0,9.479634133,CARTER
1505,40021,CHEROKEE,OK,48017,368,West South Central,South-West,0.202811393,368,0,0,0.729901626,1.588271707,0,0,6.692775984,CHEROKEE
1506,40027,CLEVELAND,OK,269340,8847,West South Central,South-West,0.67036842,8847,0.058882921,0,2.231135979,1.685114021,0,0,17.42957893,CLEVELAND
1507,40031,COMANCHE,OK,124937,452,West South Central,South-West,0.386984042,452,0.040363799,0,1.006808787,1.696793085,0,0,10.06158508,COMANCHE
1508,40035,CRAIG,OK,14672,256,West South Central,South-West,0.268219148,256,0,0,0.845101311,1.903089987,0,0,6.973697854,CRAIG
1509,40037,CREEK,OK,70470,1999,West South Central,South-West,0.353874738,1999,0.026519511,0,1.411263325,1.748188027,0,0,11.67786636,CREEK
1510,40039,CUSTER,OK,29377,72,West South Central,South-West,0.306100693,72,0,0,1.326436338,0,0,0,7.958618028,CUSTER
1511,40041,DELAWARE,OK,41377,256,West South Central,South-West,0.232554504,256,0,0,0.690554522,1.903089987,0,0,6.046417117,DELAWARE
1512,40047,GARFIELD,OK,62267,112,West South Central,South-West,0.424115627,112,0,0.10720997,1.2891267,1.064457989,0,0,8.906428159,GARFIELD
1513,40049,GARVIN,OK,27334,216,West South Central,South-West,0.451127283,216,0,0,1.630640127,0,0,0,11.72930935,GARVIN
1514,40051,GRADY,OK,53685,241,West South Central,South-West,0.477253115,241,0,0,1.743852068,0,0,0,12.40858099,GRADY
1515,40053,GRANT,OK,4528,14,West South Central,South-West,0,14,0,0,0,0,0,0,0,GRANT
1516,40063,HUGHES,OK,13823,28,West South Central,South-West,0,28,0,0,0,0,0,0,0,HUGHES
1517,40065,JACKSON,OK,26088,112,West South Central,South-West,0.392442474,112,0.001025512,0,1.142922734,1.376576957,0,0,8.241291948,JACKSON
1518,40069,JOHNSTON,OK,10990,737,West South Central,South-West,0.377616508,737,0,0,1.303004866,2,0,0,9.818029195,JOHNSTON
1519,40071,KAY,OK,45633,480,West South Central,South-West,0.315858751,480,0,0,1.188857712,0,0,0,8.212327516,KAY
1520,40077,LATIMER,OK,10775,1036,West South Central,South-West,0.18004809,1036,0,0.433655561,0.587723213,0.550228353,0,0,5.941586956,LATIMER
1521,40079,LE FLORE,OK,49774,1784,West South Central,South-West,0.182825383,1784,0,0.433655561,0.636200839,0.550228353,0,0.004004103,6.033237655,LE-FLORE
1522,40081,LINCOLN,OK,34351,216,West South Central,South-West,0.341950101,216,0,0,1.481783772,0,0,0,8.890702631,LINCOLN
1523,40083,LOGAN,OK,44422,2559,West South Central,South-West,0.454465986,2559,0.039330194,0,2.191435727,1.573451822,0,0,14.99737754,LOGAN
1524,40085,LOVE,OK,9742,2184,West South Central,South-West,0.448701394,2184,0,0,1.237121547,2,0,0,9.422729282,LOVE
1525,40087,MCCLAIN,OK,36511,3136,West South Central,South-West,0.635055022,3136,0,0,2.146807996,1.685114021,0,0,16.51143058,MCCLAIN
1526,40091,MCINTOSH,OK,20493,172,West South Central,South-West,0.174344535,172,0,0,0.638402572,0.103410284,0,0,5.753369649,MCINTOSH
1527,40095,MARSHALL,OK,15988,821,West South Central,South-West,0.379805156,821,0,0,1.303004866,2.056904851,0,0,9.874934046,MARSHALL
1528,40097,MAYES,OK,40804,200,West South Central,South-West,0.169898939,200,0,0,0.548883125,1.588271707,0,0,5.606664979,MAYES
1529,40101,MUSKOGEE,OK,70303,157,West South Central,South-West,0.20471298,157,0,0,0.751541163,1.222716471,0,0,5.731963448,MUSKOGEE
1530,40103,NOBLE,OK,11446,112,West South Central,South-West,0.263865675,112,0,0,0.923529864,0,0,0,5.541179184,NOBLE
1531,40105,NOWATA,OK,10555,28,West South Central,South-West,0,28,0,0,0,0,0,0,0,NOWATA
1532,40107,OKFUSKEE,OK,12377,168,West South Central,South-West,0.164154818,168,0,0,0.605424514,0.963787827,0,0,4.596334909,OKFUSKEE
1533,40109,OKLAHOMA,OK,755245,6053,West South Central,South-West,0.499707305,6053,0.064087102,0,2.288790052,1.685741739,0.103874882,0,16.49034106,OKLAHOMA
1534,40111,OKMULGEE,OK,39438,508,West South Central,South-West,0.220606402,508,0,0,0.749446585,0.963787827,0,0,7.280011274,OKMULGEE
1535,40113,OSAGE,OK,47987,1847,West South Central,South-West,0.302816619,1847,0.026519511,0,1.201144819,1.086359831,0,0,8.47886532,OSAGE
